"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0034605","GO:0034605","cellular response to heat",37,-0.345666511130842,-1.25113543709483,0.151631477927063,0.373306526446025,0.295374997965064,2558,"tags=43%, list=25%, signal=33%","Hsbp1l1/Cetn1/Ywhae/Sumo1/Trpa1/Pdcd6/Dnajb1/Mapt/Nf1/Bag3/Chordc1/Atxn3/Myof/Stub1/Hsbp1/Hikeshi"
"GO:0031952","GO:0031952","regulation of protein autophosphorylation",33,0.345668744216352,1.24868803792866,0.152719665271967,0.373306526446025,0.295374997965064,2599,"tags=36%, list=25%, signal=27%","Vegfc/Pdgfd/Pdgfc/Rad50/Epha7/Enpp1/Mob1b/Ptprc/Rassf2/Rap2c/Nbn/Nek10"
"GO:0007566","GO:0007566","embryo implantation",36,-0.344348483148877,-1.23831867797233,0.152671755725191,0.373306526446025,0.295374997965064,2444,"tags=42%, list=24%, signal=32%","Tppp3/Acod1/Reck/C1qbp/Stx2/Ints1/Ago2/Mmp2/Sod1/Errfi1/Exoc1/Ppard/Arhgdib/Lamb1/Acvr1b"
"GO:0070897","GO:0070897","transcription preinitiation complex assembly",51,-0.311804530809289,-1.22016283791588,0.152830188679245,0.373306526446025,0.295374997965064,2741,"tags=37%, list=27%, signal=27%","Med23/Tbp/Med14/Med8/Gtf2f2/Med16/Med28/Taf13/Taf10/Taf12/Med20/Med9/Gtf2b/Psmc6/Med17/Med22/Taf9/Med31/Taf7"
"GO:0050729","GO:0050729","positive regulation of inflammatory response",59,-0.303036398159117,-1.20440937800233,0.152641878669276,0.373306526446025,0.295374997965064,2114,"tags=39%, list=21%, signal=31%","Il18/Camk2n1/Casp1/Npy5r/Lrrk2/Tac1/Ccn4/C2cd4b/Napepld/Mdk/Pde5a/Adora2b/Ddt/Adam8/Abcc1/Pdcd4/Tnfrsf1a/Gprc5b/Snx4/Park7/Csf1r/Il17ra/Kars1"
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation",168,0.236220262538521,1.15842664485862,0.152125279642058,0.373306526446025,0.295374997965064,2250,"tags=27%, list=22%, signal=22%","Epha4/Pecam1/Hnf4a/Grm5/Egfr/Igf1r/Prkcd/Zfyve28/Parp14/Pdgfd/Epha3/Lrp8/Aatk/Abi2/Agrn/Fyn/Pdgfc/Adnp/Prkce/Socs1/Ptk2/Traf3ip1/Ptpn6/Bmp6/Ptprz1/Erbb4/Epha7/Dusp22/Yes1/Inpp5f/Hsf1/Acvr1/Cd74/Ros1/Lrp4/Alk/Aplp2/Ptprc/Fbxw7/Ephb2/Igf1/Abl1/Mtor/Rap2c/Ggnbp2/Irf1"
"GO:0006836","GO:0006836","neurotransmitter transport",152,0.240122168292796,1.16847256204942,0.15301724137931,0.373457313112485,0.295494306383599,1106,"tags=18%, list=11%, signal=16%","Syt10/Drd2/Mctp2/Nrxn3/Grm8/Unc13c/Nlgn1/Wnt7a/Syn3/Htr2c/Kcnh1/Ppfia2/Nrxn1/Cacna1e/Cacna1b/Rab3b/Syt1/Slc32a1/Cask/Slc6a6/Doc2b/Erc1/Stxbp5l/Adora2a/Rimbp2/Pclo/Rims3"
"GO:0099149","GO:0099149","regulation of postsynaptic neurotransmitter receptor internalization",24,-0.388161598406677,-1.26174560911934,0.153696498054475,0.374501687818753,0.296320657263867,1651,"tags=38%, list=16%, signal=32%","Arc/Ppp3r1/Synj1/Pacsin1/Ophn1/Usp46/Rala/Pick1/Pip5k1c"
"GO:0050848","GO:0050848","regulation of calcium-mediated signaling",56,0.299178889444262,1.21907618183251,0.153688524590164,0.374501687818753,0.296320657263867,2178,"tags=34%, list=21%, signal=27%","Calcr/Ppp3ca/Slc24a4/Ramp3/Itpr1/Htr2c/Rcan1/Akap5/Exoc4/Car8/Sppl3/Atp2b4/Homer3/Ptbp1/Homer2/Gsk3b/Nfat5/Igf1/Mtor"
"GO:0061041","GO:0061041","regulation of wound healing",64,0.291973668209268,1.20426995371799,0.153846153846154,0.374560080442433,0.296366859834352,1142,"tags=20%, list=11%, signal=18%","Tafa5/Smoc2/Prkg1/Prkcd/Ano6/St3gal4/Ajap1/Cask/Serping1/Smad3/Prkce/Ptk2/Ubash3b"
"GO:0032615","GO:0032615","interleukin-12 production",23,0.387242724537157,1.26012141131038,0.154166666666667,0.374772728906009,0.296535115771621,1662,"tags=26%, list=16%, signal=22%","Foxp1/Prkcd/Plcb1/Nfkb1/Irf8/Rel"
"GO:0033555","GO:0033555","multicellular organismal response to stress",83,0.276478100977097,1.21274834902777,0.154185022026432,0.374772728906009,0.296535115771621,2178,"tags=34%, list=21%, signal=27%","Bcl2/Gabra5/Kcne2/Ppp3ca/Ext1/Cckbr/Htr2c/Cntnap2/Cacna1e/Cacna1b/Penk/Npas2/Tacr1/Drd1/Grm7/Grin2b/Asic4/Brinp1/Large1/Bdnf/Ankfn1/Capn2/Adrb1/Trpv1/Deaf1/Kcnip3/Ephb2/Mtor"
"GO:0042149","GO:0042149","cellular response to glucose starvation",29,-0.374233147653673,-1.26843033605649,0.154580152671756,0.375377471223671,0.297013611989058,2129,"tags=34%, list=21%, signal=27%","Sesn2/Szt2/Xbp1/Asns/Itfg2/Prkaa2/Ywhaz/Sesn1/Pick1/Higd1a"
"GO:0090162","GO:0090162","establishment of epithelial cell polarity",29,0.362579558785469,1.2534802359253,0.154811715481172,0.375377471223671,0.297013611989058,2131,"tags=38%, list=21%, signal=30%","Pard3/Myo9a/Frmd4a/Lama1/Amotl1/Arf6/Pkd1/Myo18a/Fermt1/Ptk7/Fat1"
"GO:0035306","GO:0035306","positive regulation of dephosphorylation",38,0.329627096086954,1.21909854277542,0.154811715481172,0.375377471223671,0.297013611989058,2805,"tags=45%, list=27%, signal=33%","Nck2/Prkcd/Ppargc1b/Ambra1/Ppp1r12a/Smpd1/Magi2/Sppl3/Ptbp1/Adora1/Gba1/Ptprc/Gna12/Slc39a10/Rock1/Nsmf/Dlc1"
"GO:0051145","GO:0051145","smooth muscle cell differentiation",53,0.298907607643341,1.1953525944101,0.155419222903885,0.376544133539495,0.297936721698505,2199,"tags=36%, list=21%, signal=28%","Pias1/Rcan1/Smad6/Nfatc3/Qki/Prok2/Mrtfa/Mrtfb/Notch2/Smarca4/Pbrm1/Acvr1/Wnt7b/Zeb1/Ankrd17/Nfatc1/Hey2/Srf/Tshz3"
"GO:0042471","GO:0042471","ear morphogenesis",80,0.277920974267475,1.20212870282956,0.155756207674944,0.377054020204169,0.298340164343814,3367,"tags=41%, list=33%, signal=28%","Chd7/Kcnq1/Sobp/Ntn1/Atp2b2/Tshz1/Eya1/Pou3f4/Dlx5/Ush1c/Enpp1/Whrn/Bcr/Celsr1/Mafb/Zeb1/Ptk7/Ephb2/Myo3a/Clic5/Myo3b/Atp8a2/Foxg1/Grhl3/Fzd2/Sec24b/Mapk1/Pls1/Fgfr1/Insig1/Pcdh15/Col11a1/Ripor2"
"GO:0019080","GO:0019080","viral gene expression",53,-0.311322506226802,-1.2135069215217,0.155945419103314,0.377205640363535,0.298460132255146,2686,"tags=38%, list=26%, signal=28%","Eif3d/Ssb/Spcs3/Ubp1/Trim32/Atg5/Tfap4/Eif3g/Trim13/Ccnt1/Denr/Gtf2b/Smarcb1/Psmc3/Csde1/Cdk9/Mcts1/Pcbp2/Inpp5k/Usf1"
"GO:0043299","GO:0043299","leukocyte degranulation",36,-0.342872483256899,-1.23301080433744,0.156488549618321,0.37817396002161,0.299226305350903,1235,"tags=22%, list=12%, signal=20%","Rabgef1/Adora2b/Snap23/Ywhaz/Milr1/Clnk/Snx4/Kit"
"GO:0051896","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",167,0.234830428064027,1.14978815287836,0.156599552572707,0.37817396002161,0.299226305350903,2647,"tags=31%, list=26%, signal=23%","Calcr/Drd2/Dcn/Egfr/Igf1r/Ntrk3/Smpd3/Ramp3/Cntnap2/Rasgrp1/Nrxn1/Ambra1/Prkd1/Tcf7l2/Mfhas1/Myoc/Fyn/Ccdc88a/Nts/Magi2/Ptk2/Ptpn6/Igfbp5/Erbb4/Ptpn13/Lingo1/Dab2ip/Inpp5f/Tgfb2/Lemd2/Irs1/Mtdh/Itgb1bp1/Tyro3/Ncor1/Vav2/Pkhd1/Gas6/Igf1/Vav3/Mtor/Sema5a/Fshr/Sesn3/Nox4/Ret/Stk3/Itsn1/Rapgef1/Fgfr3/Rapgef3/Nedd4"
"GO:0051016","GO:0051016","barbed-end actin filament capping",21,0.400284542230397,1.27911107621667,0.15702479338843,0.378798809940978,0.299720711503988,2032,"tags=33%, list=20%, signal=27%","Cracd/Svil/Add3/Capza2/Vill/Eps8/Add1"
"GO:0009913","GO:0009913","epidermal cell differentiation",108,0.255073281813008,1.17222657690124,0.157112526539278,0.378798809940978,0.299720711503988,2656,"tags=31%, list=26%, signal=24%","Bcl11b/Kcnq1/Ush2a/Ppp3ca/Klf7/Kazn/St14/Krt90/Atp2b2/Cux1/Abca12/Ezh2/Lats1/Ush1c/Palld/Whrn/Smarca4/Bcr/Tgfb2/Ubn1/Kcnma1/Mafb/Tmem132e/Hey2/Nfkbiz/Ptch2/Pax6/Myo3a/Clic5/Cers3/Myo3b/Rock1/Fgfr3/Kdf1"
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus",114,-0.260547415551969,-1.16724201742355,0.157303370786517,0.378952340294115,0.299842190836742,1745,"tags=25%, list=17%, signal=21%","Bmal1/Ddit4/Rnf6/Phb2/Agtr2/Ufm1/Rnf14/Abhd2/Eif4e/Errfi1/Scnn1b/Ywhah/Zdhhc7/Nr0b1/Zfp36l1/Taf7/Park7/Ptges3/Cry1/Sgk1/Rps6kb1/Wbp2/Vps18/Ufsp2/Ube2l3/Ddx5/Npc1/Vps11/Scnn1a"
"GO:0046856","GO:0046856","phosphatidylinositol dephosphorylation",24,-0.387209235135056,-1.2586498876951,0.157587548638132,0.379024128282191,0.29989899235327,1151,"tags=29%, list=11%, signal=26%","Synj1/Inpp4b/Ocrl/Mtmr9/Mtmr10/Mtmr6/Inpp5k"
"GO:0017004","GO:0017004","cytochrome complex assembly",24,-0.386671369524704,-1.256901519039,0.157587548638132,0.379024128282191,0.29989899235327,2546,"tags=42%, list=25%, signal=31%","Cox18/Smim20/Coa6/Cox20/Sco2/Surf1/Cox14/Uqcc2/Coa3/Uqcc5"
"GO:1903046","GO:1903046","meiotic cell cycle process",125,-0.257286111579907,-1.17304028850557,0.157794676806084,0.379216239421072,0.30005099834094,1644,"tags=20%, list=16%, signal=17%","Rad51ap1/Aspm/M1ap/Hspa2/Ednra/Nsun2/Marf1/Chtf18/Fzr1/Cdc25a/BC005624/Mlh1/Rec8/Slx4/1700028K03Rik/Dcaf13/Suv39h2/Ccne1/Mlh3/Trip13/Orc4/Brca2/Ube2b/Spdya/Rec114"
"GO:0042554","GO:0042554","superoxide anion generation",23,0.385460735094266,1.25432266311078,0.158333333333333,0.379839032739721,0.300543777229592,861,"tags=22%, list=8%, signal=20%","Egfr/Nox3/Prkcd/Elavl1/Sh3pxd2b"
"GO:0090497","GO:0090497","mesenchymal cell migration",41,0.321923400164869,1.22208391092839,0.15843621399177,0.379839032739721,0.300543777229592,2386,"tags=34%, list=23%, signal=26%","Sema3f/Sema4g/Sema3a/Bmp7/Sox8/Erbb4/Sema6b/Acvr1/Cdh2/Radil/Efnb1/Sema5a/Pax6/Ret"
"GO:0048659","GO:0048659","smooth muscle cell proliferation",119,0.245171566998631,1.14838890647395,0.158227848101266,0.379839032739721,0.300543777229592,1653,"tags=19%, list=16%, signal=16%","Pde1a/Tafa5/Foxp1/Mef2d/Prkg1/Egfr/Igf1r/Smpd3/Pdgfd/Cdkn1b/Tcf7l2/Bmpr2/Hdac4/Tacr1/Gna13/Ptk2/Igfbp5/Enpp1/Ppargc1a/Bmpr1a/Xrcc6/Map3k7/Calcrl"
"GO:0061013","GO:0061013","regulation of mRNA catabolic process",134,0.241700059957611,1.15714409701866,0.158798283261803,0.380401032250942,0.300988453635503,3034,"tags=43%, list=30%, signal=31%","Calcr/Carhsp1/Pan3/Rc3h1/Rbm38/Igf2bp3/Elavl1/Pum2/Tnrc6b/Qki/Boll/Tnrc6c/Hnrnpd/Tent4a/Gigyf2/Rbm24/Alkbh5/Axin2/Tut4/Rbm33/Ptbp1/Slc11a1/Brf1/Cnot2/Thrap3/Fto/Syncrip/Tardbp/Hnrnpu/Dcp1b/Ythdf3/Exosc5/Zc3hav1/Celf1/Mtor/Nanos3/Tent5a/Nanos1/Pcbp4/Igf2bp1/Exosc8/Btg2/Tbrg4/Samd4/Fmr1/Dhx36/Fastk/Rock1/Larp4b/Pnldc1/Pum1/Cpeb3/Tnrc6a/Zfp36l2/Ybx1/Dicer1/Taf15/Tirap"
"GO:0046902","GO:0046902","regulation of mitochondrial membrane permeability",33,-0.359970881678787,-1.2567646471832,0.16030534351145,0.383702749931022,0.30360090421953,2158,"tags=39%, list=21%, signal=31%","Slc35f6/Bnip3l/Hk2/Siva1/Ppif/Tmem14a/Gclc/Spg7/Dynlt1c/Vdac2/Bok/Plekhf1/Bnip3"
"GO:0045672","GO:0045672","positive regulation of osteoclast differentiation",21,0.39814208536061,1.27226484553988,0.161157024793388,0.384368522072937,0.304127689665623,1539,"tags=38%, list=15%, signal=32%","Asxl2/Ppp3ca/Ppargc1b/Ninj1/Eeig1/Notch2/Gpr68/Klf10"
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process",37,-0.340565292165648,-1.23267164145882,0.161228406909789,0.384368522072937,0.304127689665623,3252,"tags=46%, list=32%, signal=31%","Srr/Cth/Mtr/Ggt1/Aasdhppt/Asl/Cad/Got1/Enoph1/Psph/Asns/Got2/Pycr1/Apip/Adi1/Park7/Glul"
"GO:0071869","GO:0071869","response to catecholamine",36,0.333768103868224,1.21817116870474,0.161087866108787,0.384368522072937,0.304127689665623,1687,"tags=28%, list=16%, signal=23%","Adcy5/Drd2/Gnal/Prkd1/Drd1/Drd5/Rnls/Adrb2/Rgs9/Alk"
"GO:0043489","GO:0043489","RNA stabilization",51,0.30411749629394,1.19721907530487,0.161016949152542,0.384368522072937,0.304127689665623,3302,"tags=53%, list=32%, signal=36%","Rbm38/Igf2bp3/Elavl1/Qki/Boll/Hnrnpd/Tent4a/Rbm24/Axin2/Ptbp1/Slc11a1/Thrap3/Syncrip/Tardbp/Hnrnpu/Mtor/Tent5a/Igf2bp1/Dhx36/Larp4b/Ybx1/Dicer1/Taf15/Tirap/Myd88/Nrde2/Vegfa"
"GO:0099504","GO:0099504","synaptic vesicle cycle",168,0.234359148758421,1.14929972336251,0.161073825503356,0.384368522072937,0.304127689665623,1427,"tags=22%, list=14%, signal=19%","Syt10/Pcdh17/Unc13c/Nlgn1/Wnt7a/Syn3/Kcnh1/Fgf14/Ppfia2/Synj2/Nrxn1/Scamp5/Cacna1e/Cacna1b/Rab3b/Syt1/Slc32a1/Cask/Ap1s2/Syndig1/Doc2b/Erc1/Stxbp5l/Btbd9/Magi2/Arf6/Rimbp2/Pclo/Ap3d1/Rims3/Nlgn4l/Grn/Dnm3/Bsn/Htr1d/Dnajc5/Ctbp2"
"GO:0048679","GO:0048679","regulation of axon regeneration",30,0.353880801081699,1.24388845444608,0.161490683229814,0.384378782767448,0.304135808335953,1663,"tags=33%, list=16%, signal=28%","Epha4/Igf1r/Ntrk3/Ptprf/Ptprs/Pum2/Neo1/Grn/Inpp5f/Tnr"
"GO:0005996","GO:0005996","monosaccharide metabolic process",173,-0.244354673643801,-1.16542656500606,0.161467889908257,0.384378782767448,0.304135808335953,3069,"tags=38%, list=30%, signal=27%","Galm/Gpld1/Irs2/Hkdc1/Fpgt/Bckdk/Akr1b1/Mdh1/Eno1b/Mtcl2/Adra1b/Gpt2/Dgat2/Mapk14/Gale/Ddb1/Eno2/Rpia/Gapdh/Pmm1/C1qtnf12/Adipor1/Fuca2/Hk2/Sesn2/Src/Hif1a/Ldha/Cox11/Wdtc1/Zmpste24/Got1/Pgp/Akt2/Akt1/Clk2/Pik3ca/Gpi1/Pfkfb2/H6pd/Kbtbd2/Gclc/Chst15/Slc25a13/Errfi1/Adora2b/Pgd/Pdk1/Lcmt1/Sirt6/Slc37a4/Hectd4/Pdk4/Pgam1/Insr/Pdhb/Ogt/Fabp5/Cpt1a/Pgm1/Pgm2l1/Cry1/Pkm/Pgm2/Usf1/Nudt5"
"GO:0033363","GO:0033363","secretory granule organization",42,0.321702472247095,1.21914082469703,0.161764705882353,0.38456193293494,0.304280724046014,1601,"tags=21%, list=16%, signal=18%","Abcg1/Rfx2/Ap1s2/Ptprn/Vps13b/Ap3d1/Slc35d3/Ptbp1/Hps3"
"GO:0007589","GO:0007589","body fluid secretion",52,0.30424797336627,1.20512972649242,0.161825726141079,0.38456193293494,0.304280724046014,1788,"tags=29%, list=17%, signal=24%","Chrm3/Egfr/Ppp3ca/Kalrn/Htr4/Oprk1/Atp2b2/Prkce/Erbb4/Enpp1/Kcnma1/Chuk/Slc4a5/Sytl2/Adora1"
"GO:0030521","GO:0030521","androgen receptor signaling pathway",27,0.365916734932711,1.23324598465151,0.162105263157895,0.384857783425803,0.304514812742422,2118,"tags=37%, list=21%, signal=29%","Foxp1/Ncor2/Arid1a/Ddx17/Ep300/Zmiz1/Smarca4/Ar/Ncor1/Igf1"
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation",36,-0.339969656225627,-1.22257188821713,0.162213740458015,0.384857783425803,0.304514812742422,2060,"tags=33%, list=20%, signal=27%","Psmg2/Pcid2/Cep192/Bub3/Kntc1/Cdca8/Lcmt1/Gen1/Spc25/Dync1li1/Usp44/Trip13"
"GO:0046467","GO:0046467","membrane lipid biosynthetic process",93,0.26286633377972,1.18116373462034,0.162337662337662,0.384857783425803,0.304514812742422,1994,"tags=29%, list=19%, signal=24%","Smpd3/Prkcd/B3galt1/St8sia2/St6galnac6/St6galnac3/Sptlc3/Fut9/Pemt/St3gal4/Pla2g6/Pigs/Smpd1/Cerkl/Pigc/Cers6/St3gal1/St8sia6/St6galnac4/Gba1/Sptlc2/Sgms1/St3gal3/Pigyl/Abca2/Elovl2/B4galt4"
"GO:0006040","GO:0006040","amino sugar metabolic process",26,-0.377756742078514,-1.24882750255209,0.162790697674419,0.385118287417138,0.304720933880039,3470,"tags=50%, list=34%, signal=33%","Gnpda1/Uap1l1/Gnpnat1/Extl2/Npl/Oga/St6gal1/Ctbs/Gnpda2/Gfpt1/Nanp/Dpagt1/Ogt"
"GO:0072528","GO:0072528","pyrimidine-containing compound biosynthetic process",26,-0.377653073799816,-1.24848478518093,0.162790697674419,0.385118287417138,0.304720933880039,3397,"tags=58%, list=33%, signal=39%","Dut/Uprt/Ctps2/Dtymk/Tbpl1/Slc25a19/Slc4a7/Cad/Nme1/Tyms/Ctps1/Umps/Uck1/Upp1/Slc19a3"
"GO:0034243","GO:0034243","regulation of transcription elongation by RNA polymerase II",60,-0.299110201180193,-1.19869782525065,0.162835249042146,0.385118287417138,0.304720933880039,3174,"tags=45%, list=31%, signal=31%","Ctnnb1/Rnf8/Recql5/Eaf1/Med23/Med14/Med8/Pwwp2b/Med16/Med28/Nelfb/Eaf2/Nelfe/Ccnt1/Ccnk/Med20/Med9/Med17/Sirt6/Med22/Leo1/Map2k1/Supt6/Med31/Ncbp2/Cdk9/Cbx7"
"GO:0051260","GO:0051260","protein homooligomerization",115,0.246714737294011,1.1465160375044,0.163090128755365,0.385415213077706,0.304955873293558,569,"tags=13%, list=6%, signal=12%","Kcnd2/Clybl/B2m/Lzts3/Kcnc1/Kctd16/Glra3/Kcnf1/Atl2/Kcnd3/Samhd1/Kcng1/Elavl1/Kctd1/Gls"
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process",115,-0.258753755568438,-1.16313949111672,0.164179104477612,0.387681245121461,0.306748848135667,1508,"tags=19%, list=15%, signal=17%","Folh1/Slc1a2/Atic/Gclc/Sod1/Sod2/Ggh/Gsta4/Lipc/Hpgds/Aldh9a1/Acadl/Park7/Gstk1/Glo1/Cpt1a/Ctsb/P4hb/Abhd12/Gstp3/Dio2/Crat"
"GO:0009994","GO:0009994","oocyte differentiation",34,0.338499722453951,1.23008779405055,0.164556962025316,0.38826583280716,0.307211397205241,1394,"tags=26%, list=14%, signal=23%","Foxo3/Bcl2/Wdr77/Plcb1/Sirt2/Tdrkh/Pde3a/Fbxo5/Tut4"
"GO:0098739","GO:0098739","import across plasma membrane",130,0.241792980155501,1.15003506568422,0.165254237288136,0.389602553100193,0.308269063562145,1010,"tags=18%, list=10%, signal=16%","Kcnq1/Kcne2/Ppp3ca/Slc24a4/Kcnj12/Prkcd/Kcnd3/Pawr/Cacna1c/Cacna1e/Cacna1b/Slc43a2/Kcnk9/Slc6a6/Slc5a1/Cacna1d/Slc8a3/Wnk2/Nalf2/Fyn/Akap5/Kcnj6/Atp1b1"
"GO:0042168","GO:0042168","heme metabolic process",29,-0.370380642085433,-1.25537260730312,0.166030534351145,0.390505913469939,0.3089838382807,3061,"tags=45%, list=30%, signal=32%","Abcb7/Hnf1a/Ppox/Pgrmc1/Uros/Blvra/Ireb2/Alas1/Srrd/Tmem14a/Cpox/Tmem14c/Snx3"
"GO:0010656","GO:0010656","negative regulation of muscle cell apoptotic process",42,0.319628306151553,1.21128045437841,0.165966386554622,0.390505913469939,0.3089838382807,2246,"tags=31%, list=22%, signal=24%","Cftr/Bcl2/Igf1r/Ambra1/Qki/Erbb4/Sirt4/Hsf1/Gria4/Gsk3b/Igf1/Hey2/Lrp6"
"GO:0070059","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",42,0.31890384816501,1.20853500980348,0.165966386554622,0.390505913469939,0.3089838382807,3271,"tags=48%, list=32%, signal=33%","Wfs1/Bcl2/Nck2/Itpr1/Tmem117/Ube2k/Brsk2/Dab2ip/Hyou1/Gsk3b/Prkn/Eif2ak3/Tmbim6/Apaf1/Creb3l1/Dnajc10/App/Map3k5/Atf4/Ptpn1"
"GO:0036010","GO:0036010","protein localization to endosome",26,-0.376474121899503,-1.24458728344689,0.166666666666667,0.391692954784437,0.309923072665892,2362,"tags=35%, list=23%, signal=27%","Nf2/Sorl1/Ezr/Pacsin2/Msn/Nrp1/Micall1/Rab35/Vps35"
"GO:0031960","GO:0031960","response to corticosteroid",59,0.291627112585978,1.20750201209481,0.167006109979633,0.391958905813974,0.310133503717168,1988,"tags=34%, list=19%, signal=27%","Calcr/Bcl2/Hsd3b4/Smyd3/Fibin/Ep300/Sstr4/Nr3c2/Crebrf/Akap13/Nr3c1/Pappa/Adam9/Cpn1/Fkrp/Rxra/Gba1/Zfp764l1/Hnrnpu/Gsk3b"
"GO:0018212","GO:0018212","peptidyl-tyrosine modification",170,0.233225985025675,1.14602783520919,0.167042889390519,0.391958905813974,0.310133503717168,2282,"tags=28%, list=22%, signal=22%","Epha4/Pecam1/Hnf4a/Grm5/Egfr/Igf1r/Prkcd/Zfyve28/Parp14/Pdgfd/Epha3/Lrp8/Aatk/Abi2/Agrn/Fyn/Pdgfc/Adnp/Prkce/Socs1/Ptk2/Traf3ip1/Ptpn6/Bmp6/Ptprz1/Erbb4/Epha7/Dusp22/Yes1/Inpp5f/Hsf1/Acvr1/Cd74/Ros1/Lrp4/Alk/Aplp2/Ptprc/Fbxw7/Ephb2/Igf1/Abl1/Mtor/Rap2c/Ggnbp2/Irf1/Tpst2"
"GO:0046365","GO:0046365","monosaccharide catabolic process",22,-0.394091968960657,-1.25766837198164,0.168260038240918,0.393884457154701,0.311657076660732,3069,"tags=45%, list=30%, signal=32%","Galm/Eno1b/Gale/Eno2/Gapdh/Ldha/Gpi1/Pfkfb2/Pkm/Nudt5"
"GO:0006368","GO:0006368","transcription elongation by RNA polymerase II",80,-0.277776489875466,-1.18719980216444,0.168157423971377,0.393884457154701,0.311657076660732,2984,"tags=42%, list=29%, signal=30%","Ctnnb1/Rnf8/Recql5/Setd2/Eaf1/Med23/Med14/Polr2m/Med8/Pwwp2b/Gtf2f2/Med16/Med28/Nelfb/Eaf2/Pcid2/Nelfe/Ccnt1/Tcea2/Ccnk/Med20/Eloa/Med9/Med17/Sirt6/Med22/Leo1/Map2k1/Supt6/Med31/Ncbp2/Cdk9/Glyr1/Cbx7"
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol",76,0.274449159194754,1.18169519709213,0.168122270742358,0.393884457154701,0.311657076660732,1566,"tags=24%, list=15%, signal=20%","Chd7/Drd2/Itpr1/Htr2c/Plcb1/Plcg1/Prkd1/Drd1/Dmd/Prkce/Ptpn6/Ank2/Ubash3b/Jph3/Ntsr1/Slc8a1/Cemip/Tgfb2"
"GO:0032784","GO:0032784","regulation of DNA-templated transcription elongation",68,-0.290610438746107,-1.20356499582359,0.168518518518519,0.394179894179894,0.311890838206628,2579,"tags=43%, list=25%, signal=32%","Ctnnb1/Rnf8/Recql5/Eaf1/Med23/Med14/Med8/Pwwp2b/Med16/Med28/Nelfb/Eaf2/Nelfe/Ccnt1/Ccnk/Thoc1/Med20/Med9/Med17/Sirt6/Med22/Leo1/Map2k1/Supt6/Med31/Ncbp2/Cdk9/Zc3h4/Cbx7"
"GO:0032365","GO:0032365","intracellular lipid transport",33,-0.355199266131243,-1.24010552825076,0.169847328244275,0.396665390413745,0.313857461860399,1648,"tags=27%, list=16%, signal=23%","Nus1/Tmem41b/Serac1/Tmem97/Arv1/Sgpp1/Tpcn2/Npc1/Scp2"
"GO:1901657","GO:1901657","glycosyl compound metabolic process",51,-0.307312017847664,-1.20258260150815,0.169811320754717,0.396665390413745,0.313857461860399,1561,"tags=49%, list=15%, signal=42%","Upb1/Tyw5/Pcmt1/Dtymk/Ada/Akr1b1/Trmt12/Bloc1s6/Naga/Gla/Fuca2/Adal/Oard1/Hprt1/Aprt/Gusb/Cdadc1/Uox/Nudt1/Cbr4/Tk2/Lcmt2/Upp1/Tymp/Pgm2"
"GO:0170033","GO:0170033","L-amino acid metabolic process",104,-0.267835236149246,-1.18124363885513,0.17037037037037,0.397264243899612,0.314331298599481,3309,"tags=39%, list=32%, signal=27%","Ctps2/Pcmt1/Srr/Cth/Gstz1/Mtr/Adss2/Spr/Adss1/Ggt1/Bloc1s6/Gpt2/Aasdhppt/Asl/Cad/P4ha1/Txnrd1/Prdx4/Got1/Enoph1/Psph/Gfpt1/Ctps1/Asns/Arg2/Got2/Gclc/Gmps/Aadat/Pycr1/Mpst/Apip/Aldh5a1/Adi1/Nit2/Oat/Park7/Glul/Nos1/Ppat/P4hb"
"GO:0097305","GO:0097305","response to alcohol",101,0.256655051278349,1.16380317396384,0.170258620689655,0.397264243899612,0.314331298599481,1759,"tags=26%, list=17%, signal=22%","Cftr/Adcy5/Drd2/Bcl2/Hsd3b4/Igf1r/Glra3/Akap8/Prkd1/Epha5/Gpr155/Fyn/Tacr1/Nr3c2/Hnrnpd/Prkce/Grin2b/Grip1/Adcy2/Spidr/Tgfbr3/Gramd1b/Arsa/Gnai1/Eps8/Fkrp"
"GO:0042755","GO:0042755","eating behavior",32,0.34489767770094,1.23877244813149,0.171189979123173,0.398859404096834,0.315593452906008,890,"tags=22%, list=9%, signal=20%","Ghrl/Slc24a4/Cntn2/Oprk1/Tacr1/Drd1/Adora2a"
"GO:0051310","GO:0051310","metaphase chromosome alignment",66,-0.293785231210081,-1.20562211840638,0.171322160148976,0.398859404096834,0.315593452906008,2178,"tags=29%, list=21%, signal=23%","Chmp5/Nsl1/Rb1/Chmp4b/Spice1/Chmp2a/Ttl/Bub3/Ska2/Abraxas1/Cdca8/Chmp7/Vps4b/Mlh1/Spc25/Chmp2b/Racgap1/Mis12/Brca2"
